,player_name,player_short_name,player_id,player_birthdate,team_name,team_id,match_name,match_id,match_date,competition_name,competition_id,season_name,season_id,competition_edition_id,position,position_group,minutes_full_all,physical_check_passed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,psv99,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr,timetohsrpostcod,explacceltosprint_count_full_all,timetosprint,timetosprintpostcod,cod_count_full_all,timeto505around90,timeto505around180
259,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v FBC Melgar,2022077,2025-07-02,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,22.87,True,2500.0,109.33,457.0,210.0,18.0,54.0,4.0,264.0,22.0,27.5,28.0,4.0,24.0,6.0,4.0,0.71,0.71,0.0,,,11.0,2.52,2.8
260,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Social Deportivo Alianza Universidad,2022468,2025-07-13,PER - Primera Division,139,2025/2025,128,1089,RF,Wide Attacker,65.93,True,8003.0,121.38,1152.0,527.0,48.0,242.0,12.0,769.0,60.0,27.6,84.0,8.0,72.0,14.0,7.0,0.76,0.81,3.0,1.57,,40.0,2.39,2.98
261,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Sport Boys Association,2022873,2025-07-20,PER - Primera Division,139,2025/2025,128,1089,AM,Midfield,82.38,True,9160.0,111.19,1193.0,611.0,64.0,247.0,16.0,858.0,80.0,28.2,92.0,4.0,81.0,14.0,4.0,0.74,0.87,2.0,1.48,1.48,46.0,2.29,2.79
262,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,CD Sport Huancayo v ADC Juan Pablo II College,2023998,2025-07-25,PER - Primera Division,139,2025/2025,128,1089,AM,Midfield,14.1,True,1277.0,90.57,136.0,27.0,3.0,3.0,0.0,30.0,3.0,22.9,16.0,1.0,9.0,2.0,0.0,,,0.0,,,3.0,,
263,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Deportivo Binacional,2026684,2025-08-10,PER - Primera Division,139,2025/2025,128,1089,LDM,Midfield,33.52,True,3689.0,110.06,626.0,199.0,17.0,64.0,4.0,263.0,21.0,28.6,36.0,2.0,30.0,8.0,2.0,0.86,,2.0,1.51,,13.0,2.27,2.84
264,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,CCyD Universidad Técnica de Cajamarca v ADC Juan Pablo II College,2027535,2025-08-16,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,26.32,True,2560.0,97.28,334.0,135.0,14.0,35.0,2.0,170.0,16.0,27.7,23.0,3.0,23.0,2.0,2.0,0.7,0.93,0.0,,,8.0,1.99,
265,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Sport Huancayo,2027544,2025-02-16,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,106.4,True,11113.0,104.45,1527.0,700.0,70.0,163.0,12.0,863.0,82.0,28.8,113.0,9.0,88.0,30.0,6.0,0.74,0.74,3.0,1.41,1.41,62.0,2.06,2.73
266,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Cusco Fútbol Club,2030329,2025-08-22,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,84.1,True,8708.0,103.54,1029.0,525.0,64.0,150.0,11.0,675.0,75.0,27.8,95.0,9.0,75.0,18.0,4.0,0.82,1.06,2.0,1.6,,39.0,2.41,
267,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,Ayacucho FC v ADC Juan Pablo II College,2033040,2025-09-25,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,38.82,True,4383.0,112.92,676.0,206.0,15.0,38.0,3.0,244.0,18.0,26.4,42.0,2.0,35.0,4.0,2.0,0.92,0.92,2.0,1.71,1.71,13.0,2.22,
268,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Asociación Deportiva Tarma,2034481,2025-09-30,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,10.12,True,1474.0,145.7,181.0,95.0,9.0,13.0,1.0,108.0,10.0,27.0,14.0,2.0,18.0,2.0,1.0,0.76,,0.0,,,4.0,,2.92
269,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,Club Universitario de Deportes v ADC Juan Pablo II College,2036762,2025-10-05,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,11.0,True,1366.0,124.18,244.0,54.0,6.0,5.0,0.0,59.0,6.0,21.5,14.0,1.0,11.0,1.0,1.0,1.14,,0.0,,,7.0,2.52,
270,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,CD Los Chankas CYC v ADC Juan Pablo II College,2036909,2025-10-18,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,18.18,True,1717.0,94.43,231.0,87.0,6.0,8.0,1.0,95.0,7.0,26.2,21.0,1.0,12.0,4.0,1.0,1.46,,0.0,,,7.0,2.36,
271,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Comerciantes Unidos,2038400,2025-10-24,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,59.2,True,6586.0,111.25,915.0,286.0,32.0,80.0,5.0,366.0,37.0,26.4,67.0,4.0,56.0,10.0,2.0,0.74,1.11,0.0,,,32.0,2.34,2.92
272,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,Club Alianza Lima v ADC Juan Pablo II College,2006699,2025-02-22,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,100.47,True,9530.0,94.86,1159.0,313.0,28.0,70.0,4.0,383.0,32.0,27.9,92.0,3.0,68.0,15.0,3.0,0.73,0.9,0.0,,,19.0,2.43,3.29
273,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,Sport Boys Association v ADC Juan Pablo II College,2006770,2025-02-09,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,95.33,True,9145.0,95.93,744.0,303.0,30.0,74.0,5.0,377.0,35.0,28.8,98.0,6.0,79.0,12.0,3.0,0.75,,0.0,,,18.0,2.38,
274,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,Deportivo Binacional v ADC Juan Pablo II College,2006883,2025-03-10,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,96.45,True,7762.0,80.48,502.0,156.0,18.0,24.0,1.0,180.0,19.0,28.2,72.0,4.0,59.0,9.0,0.0,,,0.0,,,9.0,,
275,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CCyD Universidad Técnica de Cajamarca,2009946,2025-03-30,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,98.45,True,8572.0,87.07,967.0,288.0,30.0,41.0,3.0,329.0,33.0,26.3,93.0,5.0,69.0,9.0,4.0,0.76,,0.0,,,19.0,2.04,3.12
276,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Alianza Atlético Sullana,2011683,2025-04-12,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,97.37,True,8397.0,86.24,532.0,166.0,21.0,113.0,4.0,279.0,25.0,31.9,90.0,5.0,75.0,11.0,2.0,0.79,,1.0,1.64,,12.0,2.96,
277,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,Sporting Cristal v ADC Juan Pablo II College,2014093,2025-04-28,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,104.37,True,9709.0,93.03,1062.0,283.0,27.0,157.0,5.0,440.0,32.0,31.5,95.0,5.0,77.0,8.0,2.0,1.76,,0.0,,,18.0,2.17,
278,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Ayacucho FC,2015261,2025-05-03,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,98.63,True,8755.0,88.76,868.0,255.0,30.0,98.0,5.0,353.0,35.0,28.5,90.0,5.0,70.0,11.0,4.0,0.6,0.71,2.0,1.41,1.41,22.0,2.35,3.14
279,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,Asociación Deportiva Tarma v ADC Juan Pablo II College,2016925,2025-05-11,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,99.02,True,8344.0,84.27,605.0,151.0,23.0,68.0,3.0,219.0,26.0,29.0,87.0,6.0,71.0,13.0,4.0,0.74,0.89,0.0,,,12.0,,
280,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Universitario de Deportes,2017761,2025-05-18,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,100.75,True,8880.0,88.14,885.0,172.0,23.0,63.0,2.0,235.0,25.0,31.3,92.0,2.0,83.0,8.0,0.0,,,0.0,,,20.0,2.9,3.14
281,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,Club Deportivo Garcilaso v ADC Juan Pablo II College,2018679,2025-05-25,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,76.15,True,6371.0,83.66,511.0,215.0,16.0,23.0,2.0,238.0,18.0,26.6,69.0,4.0,51.0,13.0,1.0,0.86,,1.0,1.97,,15.0,2.37,
282,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Los Chankas CYC,2020875,2025-06-14,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,96.07,True,8961.0,93.28,854.0,220.0,28.0,102.0,5.0,322.0,33.0,29.7,91.0,4.0,76.0,10.0,4.0,0.79,,0.0,,,19.0,3.46,
283,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Cienciano,2021805,2025-06-27,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,98.37,True,8822.0,89.68,851.0,329.0,30.0,189.0,8.0,518.0,38.0,30.3,83.0,7.0,65.0,16.0,2.0,0.82,,2.0,1.45,,12.0,1.86,3.64
284,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v FBC Melgar,2022077,2025-07-02,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,98.03,True,8718.0,88.93,855.0,280.0,25.0,33.0,1.0,313.0,26.0,25.1,97.0,7.0,84.0,13.0,5.0,0.86,0.86,0.0,,,14.0,2.65,
285,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Social Deportivo Alianza Universidad,2022468,2025-07-13,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,105.85,True,8959.0,84.64,879.0,312.0,27.0,136.0,5.0,448.0,32.0,29.8,99.0,5.0,79.0,9.0,2.0,1.06,,0.0,,,14.0,2.33,
286,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Sport Boys Association,2022873,2025-07-20,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,98.28,True,8499.0,86.47,774.0,250.0,22.0,27.0,1.0,277.0,23.0,25.6,97.0,5.0,80.0,12.0,5.0,0.95,0.95,0.0,,,17.0,2.9,
287,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,CD Sport Huancayo v ADC Juan Pablo II College,2023998,2025-07-25,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,97.87,True,8198.0,83.77,706.0,225.0,23.0,70.0,4.0,295.0,27.0,27.0,96.0,4.0,85.0,11.0,4.0,1.09,,4.0,2.53,,11.0,3.24,
288,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Alianza Lima,2024595,2025-08-01,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,100.5,True,8927.0,88.83,838.0,199.0,21.0,69.0,3.0,268.0,24.0,29.4,99.0,6.0,70.0,11.0,4.0,0.75,,2.0,1.41,,17.0,2.33,
289,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Deportivo Binacional,2026684,2025-08-10,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,95.55,True,9083.0,95.06,667.0,218.0,24.0,67.0,5.0,285.0,29.0,28.4,103.0,4.0,81.0,13.0,4.0,0.89,0.89,0.0,,,11.0,,3.61
290,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,CCyD Universidad Técnica de Cajamarca v ADC Juan Pablo II College,2027535,2025-08-16,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,4.55,True,492.0,108.13,46.0,18.0,1.0,0.0,0.0,18.0,1.0,,5.0,1.0,3.0,0.0,0.0,,,0.0,,,3.0,,
291,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Sport Huancayo,2027544,2025-02-16,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,106.4,True,9436.0,88.68,926.0,257.0,32.0,76.0,4.0,333.0,36.0,29.0,109.0,6.0,85.0,15.0,3.0,0.66,0.66,1.0,1.14,1.14,20.0,,
292,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Cusco Fútbol Club,2030329,2025-08-22,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,99.32,True,9098.0,91.61,835.0,228.0,29.0,42.0,5.0,270.0,34.0,27.6,95.0,4.0,78.0,13.0,4.0,0.88,0.88,0.0,,,22.0,2.08,
293,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Sporting Cristal,2032496,2025-09-21,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,98.27,True,9336.0,95.01,884.0,316.0,28.0,101.0,6.0,417.0,34.0,29.2,102.0,5.0,80.0,13.0,5.0,0.72,,5.0,1.77,,21.0,2.8,
294,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Asociación Deportiva Tarma,2034481,2025-09-30,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,98.67,True,9436.0,95.64,914.0,323.0,34.0,127.0,5.0,450.0,39.0,27.3,96.0,4.0,78.0,11.0,4.0,0.96,0.96,0.0,,,19.0,1.9,3.1
295,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Deportivo Garcilaso,2036255,2025-10-13,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,101.78,True,9109.0,89.49,824.0,305.0,27.0,69.0,4.0,374.0,31.0,26.4,98.0,4.0,78.0,10.0,0.0,,,0.0,,,16.0,,2.94
296,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,Club Universitario de Deportes v ADC Juan Pablo II College,2036762,2025-10-05,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,94.27,True,11003.0,116.72,1493.0,520.0,33.0,158.0,4.0,678.0,37.0,29.3,105.0,6.0,84.0,12.0,6.0,0.87,0.87,3.0,1.89,1.89,31.0,2.42,2.88
297,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,CD Los Chankas CYC v ADC Juan Pablo II College,2036909,2025-10-18,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,100.08,True,8151.0,81.44,687.0,189.0,16.0,20.0,1.0,209.0,17.0,24.9,88.0,4.0,71.0,7.0,3.0,0.68,0.68,0.0,,,7.0,2.75,
298,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Comerciantes Unidos,2038400,2025-10-24,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,100.38,True,9546.0,95.1,936.0,297.0,26.0,82.0,4.0,379.0,30.0,28.9,87.0,5.0,72.0,9.0,2.0,0.81,0.81,2.0,1.38,1.38,24.0,2.51,3.36
299,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Atlético Grau,2041499,2025-11-08,PER - Primera Division,139,2025/2025,128,1089,LCB,Central Defender,96.25,True,8253.0,85.75,848.0,248.0,25.0,56.0,2.0,304.0,27.0,29.3,85.0,5.0,71.0,11.0,0.0,,,0.0,,,15.0,2.18,
300,José Arón Sánchez Flores,A. Sánchez,71255,2003-05-04,ADC Juan Pablo II College,4582,Club Social Deportivo Alianza Universidad v ADC Juan Pablo II College,2044987,2025-11-23,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,51.32,True,4274.0,83.29,410.0,130.0,13.0,53.0,2.0,183.0,15.0,30.0,48.0,4.0,39.0,7.0,4.0,0.8,,4.0,1.68,,10.0,,
301,Anderson Gabriel Guevara Chiclote,A. Guevara,71515,2001-04-05,ADC Juan Pablo II College,4582,Sport Boys Association v ADC Juan Pablo II College,2006770,2025-02-09,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,27.18,True,3506.0,128.98,599.0,226.0,20.0,61.0,3.0,287.0,23.0,30.9,30.0,1.0,24.0,5.0,0.0,,,0.0,,,19.0,2.03,3.43
302,Anderson Gabriel Guevara Chiclote,A. Guevara,71515,2001-04-05,ADC Juan Pablo II College,4582,Deportivo Binacional v ADC Juan Pablo II College,2006883,2025-03-10,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,21.18,True,2329.0,109.94,387.0,67.0,7.0,0.0,0.0,67.0,7.0,22.0,26.0,1.0,25.0,4.0,1.0,0.95,,0.0,,,8.0,2.23,
303,Anderson Gabriel Guevara Chiclote,A. Guevara,71515,2001-04-05,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CCyD Universidad Técnica de Cajamarca,2009946,2025-03-30,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,26.65,True,3305.0,124.02,626.0,184.0,19.0,30.0,3.0,214.0,22.0,26.6,31.0,1.0,27.0,4.0,0.0,,,0.0,,,11.0,2.07,2.96
304,Anderson Gabriel Guevara Chiclote,A. Guevara,71515,2001-04-05,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Los Chankas CYC,2020875,2025-06-14,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,8.97,True,1330.0,148.33,297.0,69.0,7.0,30.0,1.0,99.0,8.0,26.8,13.0,2.0,14.0,2.0,2.0,1.15,1.15,0.0,,,6.0,2.25,2.88
305,Anderson Gabriel Guevara Chiclote,A. Guevara,71515,2001-04-05,ADC Juan Pablo II College,4582,CD Comerciantes Unidos v ADC Juan Pablo II College,2021577,2025-06-22,PER - Primera Division,139,2025/2025,128,1089,RDM,Midfield,48.05,True,5407.0,112.53,936.0,255.0,26.0,41.0,3.0,296.0,29.0,27.4,50.0,2.0,45.0,5.0,2.0,0.78,,1.0,1.45,,22.0,2.05,3.2
306,Anderson Gabriel Guevara Chiclote,A. Guevara,71515,2001-04-05,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Cienciano,2021805,2025-06-27,PER - Primera Division,139,2025/2025,128,1089,LDM,Midfield,66.47,True,7826.0,117.74,1459.0,606.0,51.0,113.0,6.0,719.0,57.0,29.1,83.0,3.0,74.0,11.0,0.0,,,0.0,,,43.0,1.99,3.04
307,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,Club Alianza Lima v ADC Juan Pablo II College,2006699,2025-02-22,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,100.47,True,10572.0,105.23,1327.0,568.0,54.0,310.0,13.0,878.0,67.0,31.0,92.0,4.0,75.0,21.0,4.0,0.86,,0.0,,,29.0,2.73,3.45
308,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,Sport Boys Association v ADC Juan Pablo II College,2006770,2025-02-09,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,17.28,True,1797.0,103.97,251.0,85.0,8.0,41.0,1.0,126.0,9.0,27.9,16.0,2.0,13.0,4.0,2.0,1.1,,0.0,,,6.0,,
309,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,Deportivo Binacional v ADC Juan Pablo II College,2006883,2025-03-10,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,30.22,True,2833.0,93.76,308.0,155.0,9.0,12.0,1.0,167.0,10.0,25.4,23.0,2.0,21.0,3.0,0.0,,,0.0,,,5.0,,
310,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Alianza Atlético Sullana,2011683,2025-04-12,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,10.18,True,1246.0,122.36,188.0,94.0,6.0,23.0,1.0,117.0,7.0,29.5,14.0,1.0,11.0,4.0,1.0,1.15,,0.0,,,5.0,,
311,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,Sporting Cristal v ADC Juan Pablo II College,2014093,2025-04-28,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,12.15,True,1294.0,106.5,163.0,82.0,8.0,50.0,2.0,132.0,10.0,30.5,11.0,1.0,7.0,3.0,0.0,,,0.0,,,4.0,,
312,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Ayacucho FC,2015261,2025-05-03,PER - Primera Division,139,2025/2025,128,1089,LF,Wide Attacker,29.4,True,2774.0,94.35,321.0,280.0,23.0,96.0,5.0,376.0,28.0,28.3,29.0,1.0,24.0,5.0,0.0,,,0.0,,,8.0,,
313,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,Asociación Deportiva Tarma v ADC Juan Pablo II College,2016925,2025-05-11,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,64.25,True,6898.0,107.36,782.0,240.0,24.0,46.0,4.0,286.0,28.0,27.0,63.0,4.0,46.0,15.0,0.0,,,0.0,,,13.0,,
314,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Universitario de Deportes,2017761,2025-05-18,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,15.92,True,1725.0,108.38,222.0,100.0,9.0,36.0,1.0,136.0,10.0,30.9,18.0,2.0,13.0,3.0,1.0,1.21,,0.0,,,5.0,2.29,
315,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,Club Deportivo Garcilaso v ADC Juan Pablo II College,2018679,2025-05-25,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,65.05,True,6540.0,100.54,795.0,246.0,19.0,33.0,2.0,279.0,21.0,25.8,64.0,4.0,53.0,8.0,0.0,,,0.0,,,18.0,2.11,3.03
316,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Los Chankas CYC,2020875,2025-06-14,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,19.63,True,2225.0,113.33,309.0,134.0,16.0,103.0,3.0,237.0,19.0,31.2,26.0,1.0,19.0,7.0,0.0,,,0.0,,,7.0,2.58,
317,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,CD Comerciantes Unidos v ADC Juan Pablo II College,2021577,2025-06-22,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,18.85,True,2027.0,107.53,354.0,98.0,10.0,0.0,0.0,98.0,10.0,23.4,21.0,1.0,14.0,4.0,0.0,,,0.0,,,5.0,2.22,3.1
318,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Cienciano,2021805,2025-06-27,PER - Primera Division,139,2025/2025,128,1089,AM,Midfield,16.43,True,2034.0,123.77,325.0,148.0,10.0,29.0,2.0,177.0,12.0,26.2,23.0,2.0,17.0,6.0,1.0,0.88,,0.0,,,6.0,,
319,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v FBC Melgar,2022077,2025-07-02,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,75.17,True,7732.0,102.86,1069.0,502.0,42.0,119.0,7.0,621.0,49.0,27.3,85.0,9.0,71.0,17.0,9.0,0.73,0.73,6.0,1.17,1.17,28.0,,3.28
320,Fabrizio Fernando Roca Reyes,F. Roca,173609,2002-03-20,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Social Deportivo Alianza Universidad,2022468,2025-07-13,PER - Primera Division,139,2025/2025,128,1089,AM,Midfield,39.92,True,3879.0,97.18,622.0,276.0,25.0,196.0,6.0,472.0,31.0,32.5,37.0,6.0,25.0,11.0,4.0,0.99,,2.0,1.78,,14.0,,
